subjet,eda,bvp,temp,emotion
20,2.91,113.15,33.45,0
20,2.94,487.25,33.45,0
20,2.98,174.21,33.45,0
20,2.97,-214.89,33.45,0
20,3.01,-388.63,33.45,0
20,3.02,163.4,33.45,0
20,3.02,197.87,33.45,0
20,3.0,-21.62,33.45,0
20,3.0,-55.59,33.45,0
20,3.06,-60.41,33.45,0
20,3.08,50.94,33.43,0
20,3.1,94.91,33.43,0
20,3.1,-247.13,33.43,0
20,3.1,208.58,33.43,0
20,3.1,-109.49,33.37,0
20,3.08,213.48,33.37,0
20,3.03,-199.34,33.37,0
20,3.0,214.09,33.37,0
20,2.98,1.13,33.39,0
20,2.96,-174.56,33.39,0
20,0.0,-0.03,37.66,1
20,0.13,5.06,37.66,1
20,0.19,17.91,37.66,1
20,0.2,79.34,37.66,1
20,0.2,228.25,37.66,1
20,0.2,-486.5,37.66,1
20,0.2,-5.9,37.66,1
20,0.2,156.15,37.66,1
20,0.2,46.78,37.63,1
20,0.2,4.05,37.63,1
20,0.2,0.16,37.63,1
20,0.2,0.84,37.63,1
20,0.2,3.7,37.63,1
20,0.2,14.26,37.63,1
20,0.2,12.16,37.63,1
20,0.21,-24.97,37.63,1
20,0.2,-33.97,37.61,1
20,0.2,31.3,37.61,1
20,0.2,0.14,37.61,1
20,0.2,3.02,37.61,1
20,0.2,-53.85,37.63,1
20,0.2,68.83,37.63,1
20,0.2,-2.17,37.63,1
20,0.2,11.46,37.63,1
20,0.2,15.89,37.61,1
20,0.2,-19.82,37.61,1
20,0.2,36.73,37.61,1
20,0.2,-22.62,37.61,1
20,0.2,3.68,37.61,1
20,0.2,-28.02,37.61,1
20,0.2,-10.96,37.61,1
20,0.2,15.38,37.61,1
20,0.2,-22.17,37.61,1
20,0.2,33.85,37.61,1
20,0.2,-34.11,37.61,1
20,0.2,25.44,37.61,1
20,0.2,-24.37,37.59,1
20,0.21,3.55,37.59,1
20,0.2,1.72,37.59,1
20,0.2,-19.8,37.59,1
20,0.2,31.26,37.57,1
20,0.2,-37.24,37.57,1
20,0.2,-10.38,37.57,1
20,0.2,-59.91,37.57,1
20,0.2,-10.05,37.59,1
20,0.2,95.79,37.59,1
20,0.2,14.71,37.59,1
20,0.2,51.9,37.59,1
20,0.2,-37.67,37.59,1
20,0.2,49.75,37.59,1
20,0.2,-9.42,37.59,1
20,0.2,5.38,37.59,1
20,0.2,-51.11,37.57,1
20,0.2,9.59,37.57,1
20,0.21,0.64,37.57,1
20,0.21,-32.99,37.57,1
20,0.2,18.58,37.59,1
20,0.21,-5.92,37.59,1
20,0.21,25.66,37.59,1
20,0.21,-7.48,37.59,1
20,0.21,41.74,37.59,1
20,0.2,-17.61,37.59,1
20,0.2,11.14,37.59,1
20,0.2,-67.61,37.59,1
20,0.2,-88.42,37.57,1
20,0.2,-146.8,37.57,1
20,0.2,138.04,37.57,1
20,0.2,23.79,37.57,1
20,0.2,-8.68,37.57,1
20,0.2,34.62,37.57,1
20,0.2,-64.27,37.57,1
20,0.2,-31.68,37.57,1
20,0.2,99.12,37.57,1
20,0.2,77.58,37.57,1
20,0.2,25.42,37.57,1
20,0.2,-119.86,37.57,1
20,0.2,125.17,37.57,1
20,0.2,-5.17,37.57,1
20,0.2,93.96,37.57,1
20,0.2,-81.89,37.57,1
20,0.2,-55.21,37.57,1
20,0.2,5.23,37.57,1
20,0.2,128.38,37.57,1
20,0.2,-127.8,37.57,1
20,0.2,-20.76,37.57,1
20,0.2,-8.19,37.57,1
20,0.2,-35.67,37.57,1
20,0.2,43.82,37.57,1
20,0.2,-21.6,37.57,1
20,0.2,-51.59,37.57,1
20,0.2,16.94,37.57,1
20,0.2,14.39,37.57,1
20,0.2,19.71,37.55,1
20,0.2,-40.93,37.55,1
20,0.19,-14.67,37.55,1
20,0.2,-66.0,37.55,1
20,0.2,43.6,37.55,1
20,0.2,-14.66,37.55,1
20,0.2,-16.05,37.55,1
20,0.2,39.27,37.55,1
20,0.2,10.36,37.55,1
20,0.2,26.38,37.55,1
20,0.2,5.41,37.55,1
20,0.2,61.5,37.55,1
20,0.2,-15.15,37.55,1
20,0.2,9.48,37.55,1
20,0.2,-3.16,37.55,1
20,0.2,-12.67,37.55,1
20,0.19,11.27,37.55,1
20,0.19,-74.93,37.55,1
20,0.19,49.81,37.55,1
20,0.19,34.73,37.55,1
20,0.19,16.56,37.53,1
20,0.2,-1.88,37.53,1
20,0.19,-28.58,37.53,1
20,0.19,41.35,37.53,1
20,0.19,-6.03,37.53,1
20,0.2,33.96,37.53,1
20,0.0,-0.03,36.25,0
20,0.2,5.06,36.25,0
20,0.25,17.91,36.25,0
20,0.24,79.34,36.25,0
20,0.24,228.25,36.25,0
20,0.25,-486.5,36.25,0
20,0.27,-5.9,36.25,0
20,0.29,156.15,36.25,0
20,0.29,46.78,36.25,0
20,0.29,4.04,36.25,0
20,0.29,-0.42,36.25,0
20,0.3,-0.68,36.25,0
20,0.3,-5.72,36.25,0
20,0.31,-14.51,36.25,0
20,0.31,46.95,36.25,0
20,0.32,40.99,36.25,0
20,0.29,10.2,36.25,0
20,0.27,22.83,36.25,0
20,0.28,-27.16,36.25,0
20,0.29,-113.16,36.25,0
20,0.29,0.86,36.25,0
20,0.3,67.82,36.25,0
20,0.3,8.16,36.25,0
20,0.3,-3.05,36.25,0
20,0.3,-31.87,36.23,0
20,0.3,61.5,36.23,0
20,0.3,125.39,36.23,0
20,0.3,-112.63,36.23,0
20,0.3,-108.14,36.21,0
20,0.3,-53.99,36.21,0
20,0.29,86.56,36.21,0
20,0.29,131.93,36.21,0
20,0.29,14.47,36.23,0
20,0.29,-452.69,36.23,0
20,0.3,-211.88,36.23,0
20,0.3,368.69,36.23,0
20,0.31,277.46,36.21,0
20,0.31,-138.85,36.21,0
20,0.3,-99.94,36.21,0
20,0.3,7.78,36.21,0
20,0.3,-130.01,36.18,0
20,0.3,-79.95,36.18,0
20,0.3,663.07,36.18,0
20,0.3,-517.77,36.18,0
20,0.31,-123.63,36.18,0
20,0.29,242.38,36.18,0
20,0.29,125.47,36.18,0
20,0.3,70.27,36.18,0
20,0.31,-104.34,36.18,0
20,0.3,77.37,36.18,0
20,0.3,-153.66,36.18,0
20,0.3,-54.19,36.18,0
20,0.3,11.82,36.15,0
20,0.3,45.19,36.15,0
20,0.3,27.12,36.15,0
20,0.3,127.43,36.15,0
20,0.3,-100.22,36.15,0
20,0.3,-95.97,36.15,0
20,0.3,-41.75,36.15,0
20,0.3,-31.35,36.15,0
20,0.3,5.21,36.16,0
20,0.3,-13.48,36.16,0
20,0.3,5.75,36.16,0
20,0.3,-11.29,36.16,0
20,0.3,14.99,36.13,0
20,0.3,-6.04,36.13,0
20,0.3,5.3,36.13,0
20,0.3,-10.56,36.13,0
20,0.3,-2.01,36.13,0
20,0.3,-1.94,36.13,0
20,0.3,-7.44,36.13,0
20,0.3,5.65,36.13,0
20,0.3,-3.65,36.16,0
20,0.3,1.05,36.16,0
20,0.3,-2.6,36.16,0
20,0.29,7.83,36.16,0
20,0.29,-6.02,36.13,0
20,0.3,17.98,36.13,0
20,0.3,-23.23,36.13,0
20,0.3,-7.87,36.13,0
20,0.28,-78.41,36.15,0
20,0.27,-0.66,36.15,0
20,0.27,-28.52,36.15,0
20,0.27,13.47,36.15,0
20,0.27,1.98,36.15,0
20,0.27,38.29,36.15,0
20,0.27,7.83,36.15,0
20,0.27,26.47,36.15,0
20,0.27,32.33,36.11,0
20,0.27,2.15,36.11,0
20,0.27,28.67,36.11,0
20,0.27,-12.36,36.11,0
20,0.26,20.91,36.15,0
20,0.28,-61.78,36.15,0
20,0.29,75.01,36.15,0
20,0.29,74.98,36.15,0
20,0.29,-21.36,36.11,0
20,0.3,-40.45,36.11,0
20,0.31,11.16,36.11,0
20,0.31,52.78,36.11,0
20,0.32,119.69,36.13,0
20,0.31,123.38,36.13,0
20,0.31,19.47,36.13,0
20,0.31,-68.62,36.13,0
20,0.31,-92.41,36.13,0
20,0.31,-60.63,36.13,0
20,0.31,-50.02,36.13,0
20,0.31,-1.7,36.13,0
20,0.31,-55.91,36.11,0
20,0.31,-31.76,36.11,0
20,0.31,-13.87,36.11,0
20,0.31,6.85,36.11,0
20,0.3,0.36,36.13,0
20,0.3,-17.01,36.13,0
20,0.3,10.09,36.13,0
20,0.3,-11.15,36.13,0
20,0.3,18.4,36.13,0
20,0.3,14.22,36.13,0
20,0.0,-0.03,35.81,0
20,0.32,5.06,35.81,0
20,0.4,17.91,35.81,0
20,0.4,79.34,35.81,0
20,0.4,228.25,35.81,0
20,0.4,-486.5,35.81,0
20,0.39,-5.9,35.81,0
20,0.39,156.15,35.81,0
20,0.39,46.78,35.83,0
20,0.39,4.05,35.83,0
20,0.39,0.09,35.83,0
20,0.41,0.2,35.83,0
20,0.41,1.08,35.81,0
20,0.41,5.0,35.81,0
20,0.41,17.22,35.81,0
20,0.41,-6.03,35.81,0
20,0.42,-22.27,35.83,0
20,0.42,-33.61,35.83,0
20,0.42,33.54,35.83,0
20,0.42,-36.23,35.83,0
20,0.42,33.42,35.81,0
20,0.42,-37.24,35.81,0
20,0.42,37.65,35.81,0
20,0.42,-43.78,35.81,0
20,0.42,16.3,35.83,0
20,0.42,-42.62,35.83,0
20,0.42,51.42,35.83,0
20,0.42,12.37,35.83,0
20,0.42,17.17,35.81,0
20,0.42,39.4,35.81,0
20,0.42,-34.95,35.81,0
20,0.42,8.51,35.81,0
20,0.42,-19.33,35.83,0
20,0.42,13.18,35.83,0
20,0.42,1.25,35.83,0
20,0.42,13.94,35.83,0
20,0.42,1.73,35.81,0
20,0.41,-22.24,35.81,0
20,0.4,10.61,35.81,0
20,0.4,-22.74,35.81,0
20,0.4,60.92,35.83,0
20,0.4,-8.44,35.83,0
20,0.4,-99.79,35.83,0
20,0.4,-73.81,35.83,0
20,0.4,14.84,35.81,0
20,0.4,-31.61,35.81,0
20,0.4,21.58,35.81,0
20,0.4,-33.67,35.81,0
20,0.41,45.64,35.83,0
20,0.4,-14.81,35.83,0
20,0.41,32.52,35.83,0
20,0.41,-31.86,35.83,0
20,0.41,16.45,35.81,0
20,0.41,-38.37,35.81,0
20,0.41,26.98,35.81,0
20,0.41,-8.97,35.81,0
20,0.41,86.86,35.79,0
20,0.41,31.48,35.79,0
20,0.42,112.03,35.79,0
20,0.42,-34.92,35.79,0
20,0.41,-2.67,35.81,0
20,0.41,64.03,35.81,0
20,0.41,-200.18,35.81,0
20,0.41,-129.78,35.81,0
20,0.41,-25.41,35.81,0
20,0.41,19.96,35.81,0
20,0.41,18.31,35.81,0
20,0.41,16.24,35.81,0
20,0.41,0.48,35.81,0
20,0.41,12.26,35.81,0
20,0.42,-1.99,35.81,0
20,0.41,33.09,35.81,0
20,0.41,98.59,35.79,0
20,0.41,20.07,35.79,0
20,0.41,-42.41,35.79,0
20,0.41,155.95,35.79,0
20,0.41,-119.29,35.81,0
20,0.41,-52.66,35.81,0
20,0.41,-65.42,35.81,0
20,0.41,-145.85,35.81,0
20,0.41,-74.13,35.79,0
20,0.41,19.94,35.79,0
20,0.41,2.32,35.79,0
20,0.41,46.47,35.79,0
20,0.41,22.19,35.79,0
20,0.41,88.85,35.79,0
20,0.41,-3.4,35.79,0
20,0.41,37.55,35.79,0
20,0.41,55.15,35.77,0
20,0.41,21.67,35.77,0
20,0.41,17.05,35.77,0
20,0.41,-21.56,35.77,0
20,0.41,37.28,35.77,0
20,0.41,71.55,35.77,0
20,0.41,142.87,35.77,0
20,0.41,-57.06,35.77,0
20,0.41,-86.43,35.75,0
20,0.42,-48.06,35.75,0
20,0.42,88.85,35.75,0
20,0.41,-31.54,35.75,0
20,0.41,31.97,35.75,0
20,0.41,47.18,35.75,0
20,0.41,116.84,35.75,0
20,0.41,-79.7,35.75,0
20,0.41,-151.76,35.75,0
20,0.41,-11.38,35.75,0
20,0.41,-35.64,35.75,0
20,0.41,-25.86,35.75,0
20,0.41,-13.68,35.73,0
20,0.41,-15.96,35.73,0
20,0.41,3.32,35.73,0
20,0.41,-8.62,35.73,0
20,0.41,12.95,35.71,0
20,0.4,-25.64,35.71,0
20,0.4,-33.45,35.71,0
20,0.4,-14.12,35.71,0
20,0.41,15.88,35.68,0
20,0.41,-2.65,35.68,0
20,0.0,-0.03,36.27,1
20,0.83,5.06,36.27,1
20,1.18,17.91,36.27,1
20,1.46,79.34,36.27,1
20,1.44,228.25,36.27,1
20,1.43,-486.5,36.27,1
20,1.43,-5.9,36.27,1
20,1.43,156.15,36.27,1
20,1.43,46.78,36.27,1
20,1.42,4.05,36.27,1
20,1.42,0.18,36.27,1
20,1.42,0.88,36.27,1
20,1.42,3.89,36.29,1
20,1.42,15.06,36.29,1
20,1.42,11.09,36.29,1
20,1.42,-13.74,36.29,1
20,1.42,11.4,36.29,1
20,1.41,42.99,36.29,1
20,1.41,-34.05,36.29,1
20,1.41,-87.29,36.29,1
20,1.41,27.29,36.29,1
20,1.41,9.03,36.29,1
20,1.41,15.81,36.29,1
20,1.41,-2.16,36.29,1
20,1.41,21.29,36.29,1
20,1.41,13.01,36.29,1
20,1.41,22.32,36.29,1
20,1.41,-57.72,36.29,1
20,1.4,10.24,36.29,1
20,1.4,-85.63,36.29,1
20,1.41,-89.81,36.29,1
20,1.41,21.81,36.29,1
20,1.4,146.02,36.29,1
20,1.4,-72.95,36.29,1
20,1.4,-215.85,36.29,1
20,1.42,113.3,36.29,1
20,1.39,104.55,36.27,1
20,1.39,94.14,36.27,1
20,1.38,169.91,36.27,1
20,1.37,142.85,36.27,1
20,1.36,-19.23,36.27,1
20,1.36,-151.65,36.27,1
20,1.34,-80.58,36.27,1
20,1.34,-34.64,36.27,1
20,1.38,-20.31,36.27,1
20,1.39,-19.1,36.27,1
20,1.39,-0.89,36.27,1
20,1.39,8.52,36.27,1
20,1.39,24.34,36.27,1
20,1.39,-16.91,36.27,1
20,1.38,-36.37,36.27,1
20,1.38,14.61,36.27,1
20,1.38,30.27,36.29,1
20,1.38,42.25,36.29,1
20,1.38,1.63,36.29,1
20,1.38,27.09,36.29,1
20,1.38,11.1,36.29,1
20,1.38,15.83,36.29,1
20,1.38,-14.48,36.29,1
20,1.38,41.88,36.29,1
20,1.37,-38.73,36.27,1
20,1.37,40.44,36.27,1
20,1.37,-51.82,36.27,1
20,1.37,44.3,36.27,1
20,1.37,-33.94,36.29,1
20,1.36,52.72,36.29,1
20,1.36,-7.6,36.29,1
20,1.36,10.54,36.29,1
20,1.36,35.64,36.25,1
20,1.36,-76.97,36.25,1
20,1.36,24.85,36.25,1
20,1.36,-23.14,36.25,1
20,1.36,45.71,36.25,1
20,1.36,15.74,36.25,1
20,1.35,-5.18,36.25,1
20,1.35,-1.73,36.25,1
20,1.35,-54.25,36.25,1
20,1.35,10.98,36.25,1
20,1.35,-55.42,36.25,1
20,1.35,6.99,36.25,1
20,1.35,-61.29,36.25,1
20,1.36,4.79,36.25,1
20,1.35,-54.62,36.25,1
20,1.35,5.86,36.25,1
20,1.35,-56.57,36.25,1
20,1.35,3.91,36.25,1
20,1.35,-60.66,36.25,1
20,1.35,18.34,36.25,1
20,1.35,-43.35,36.25,1
20,1.34,-11.59,36.25,1
20,1.34,-86.1,36.25,1
20,1.34,29.13,36.25,1
20,1.34,-69.82,36.27,1
20,1.34,32.17,36.27,1
20,1.34,-71.85,36.27,1
20,1.34,24.51,36.27,1
20,1.34,-75.6,36.25,1
20,1.34,31.54,36.25,1
20,1.34,-64.14,36.25,1
20,1.33,79.6,36.25,1
20,1.34,-50.15,36.27,1
20,1.34,89.02,36.27,1
20,1.34,-49.5,36.27,1
20,1.34,208.76,36.27,1
20,1.34,-126.98,36.25,1
20,1.34,-287.13,36.25,1
20,1.34,16.33,36.25,1
20,1.33,112.51,36.25,1
20,1.34,-23.85,36.27,1
20,1.34,153.86,36.27,1
20,1.34,108.61,36.27,1
20,1.33,-15.08,36.27,1
20,1.34,-178.09,36.25,1
20,1.33,29.65,36.25,1
20,1.33,137.43,36.25,1
20,1.33,95.56,36.25,1
20,1.33,7.54,36.27,1
20,1.33,-4.71,36.27,1
20,0.0,-0.03,35.21,1
20,0.23,5.06,35.21,1
20,0.3,17.91,35.21,1
20,0.29,79.34,35.21,1
20,0.29,228.25,35.21,1
20,0.29,-486.5,35.21,1
20,0.29,-5.9,35.21,1
20,0.29,156.15,35.21,1
20,0.29,46.78,35.18,1
20,0.29,4.05,35.18,1
20,0.29,0.15,35.18,1
20,0.29,0.8,35.18,1
20,0.29,3.51,35.18,1
20,0.29,13.94,35.18,1
20,0.29,15.3,35.18,1
20,0.3,-14.4,35.18,1
20,0.29,15.08,35.16,1
20,0.3,67.57,35.16,1
20,0.29,78.88,35.16,1
20,0.29,-266.53,35.16,1
20,0.3,-46.12,35.18,1
20,0.29,65.82,35.18,1
20,0.29,26.57,35.18,1
20,0.29,-50.02,35.18,1
20,0.29,22.48,35.16,1
20,0.29,-131.96,35.16,1
20,0.3,27.79,35.16,1
20,0.29,138.85,35.16,1
20,0.29,135.72,35.18,1
20,0.29,-60.57,35.18,1
20,0.29,-97.04,35.18,1
20,0.3,1.1,35.18,1
20,0.29,-80.93,35.18,1
20,0.3,37.5,35.18,1
20,0.29,11.62,35.18,1
20,0.3,14.35,35.18,1
20,0.3,58.03,35.18,1
20,0.29,-14.1,35.18,1
20,0.29,31.46,35.18,1
20,0.29,48.93,35.18,1
20,0.3,-21.43,35.16,1
20,0.29,36.5,35.16,1
20,0.3,15.4,35.16,1
20,0.29,-53.94,35.16,1
20,0.29,23.53,35.18,1
20,0.3,-6.14,35.18,1
20,0.29,-15.68,35.18,1
20,0.3,18.08,35.18,1
20,0.29,-17.5,35.18,1
20,0.29,-21.21,35.18,1
20,0.29,36.69,35.18,1
20,0.3,-9.38,35.18,1
20,0.3,-0.68,35.18,1
20,0.29,7.63,35.18,1
20,0.3,-33.8,35.18,1
20,0.29,33.86,35.18,1
20,0.29,3.78,35.18,1
20,0.29,-56.9,35.18,1
20,0.3,12.05,35.18,1
20,0.29,-22.18,35.18,1
20,0.29,22.56,35.18,1
20,0.3,21.21,35.18,1
20,0.3,-58.68,35.18,1
20,0.29,31.73,35.18,1
20,0.29,23.19,35.21,1
20,0.3,-70.84,35.21,1
20,0.29,41.74,35.21,1
20,0.29,27.16,35.21,1
20,0.29,-73.9,35.23,1
20,0.29,45.57,35.23,1
20,0.3,19.43,35.23,1
20,0.29,-60.49,35.23,1
20,0.29,29.2,35.18,1
20,0.29,-11.26,35.18,1
20,0.29,4.59,35.18,1
20,0.29,33.65,35.18,1
20,0.29,-24.26,35.21,1
20,0.29,40.71,35.21,1
20,0.3,28.89,35.21,1
20,0.29,-43.87,35.21,1
20,0.29,42.54,35.18,1
20,0.3,18.95,35.18,1
20,0.29,-56.88,35.18,1
20,0.29,37.89,35.18,1
20,0.29,18.91,35.21,1
20,0.29,-69.07,35.21,1
20,0.29,34.36,35.21,1
20,0.29,15.86,35.21,1
20,0.29,-77.69,35.21,1
20,0.29,26.14,35.21,1
20,0.29,1.53,35.21,1
20,0.29,-38.91,35.21,1
20,0.29,14.01,35.21,1
20,0.29,-25.97,35.21,1
20,0.29,30.25,35.21,1
20,0.29,15.61,35.21,1
20,0.29,-73.45,35.21,1
20,0.29,37.22,35.21,1
20,0.29,3.88,35.21,1
20,0.29,-45.8,35.21,1
20,0.29,43.44,35.21,1
20,0.29,-15.87,35.21,1
20,0.29,10.66,35.21,1
20,0.29,46.6,35.21,1
20,0.29,-25.03,35.21,1
20,0.29,25.59,35.21,1
20,0.29,42.48,35.21,1
20,0.29,-34.88,35.21,1
20,0.29,42.18,35.23,1
20,0.29,35.02,35.23,1
20,0.29,-52.46,35.23,1
20,0.29,45.3,35.23,1
20,0.29,28.41,35.23,1
20,0.29,-65.37,35.23,1
20,0.29,41.93,35.23,1
20,0.29,23.11,35.23,1
20,0.29,-66.81,35.23,1
20,0.29,37.18,35.23,1
20,0.0,-0.03,33.47,0
20,0.21,5.06,33.47,0
20,0.27,17.91,33.47,0
20,0.26,79.34,33.47,0
20,0.27,228.25,33.47,0
20,0.26,-486.5,33.47,0
20,0.26,-5.9,33.47,0
20,0.27,156.15,33.47,0
20,0.27,46.78,33.49,0
20,0.27,4.05,33.49,0
20,0.27,0.14,33.49,0
20,0.27,0.74,33.49,0
20,0.27,3.21,33.45,0
20,0.27,12.95,33.45,0
20,0.27,16.83,33.45,0
20,0.27,-25.37,33.45,0
20,0.27,-28.34,33.49,0
20,0.27,10.9,33.49,0
20,0.27,22.89,33.49,0
20,0.26,-14.36,33.49,0
20,0.26,7.94,33.47,0
20,0.26,-29.9,33.47,0
20,0.26,-50.6,33.47,0
20,0.26,37.54,33.47,0
20,0.26,24.14,33.47,0
20,0.26,22.97,33.47,0
20,0.26,-10.39,33.47,0
20,0.26,13.1,33.47,0
20,0.26,-19.02,33.47,0
20,0.26,8.58,33.47,0
20,0.26,-0.89,33.47,0
20,0.26,18.93,33.47,0
20,0.26,4.69,33.45,0
20,0.26,-10.71,33.45,0
20,0.25,-14.24,33.45,0
20,0.25,-44.02,33.45,0
20,0.25,263.72,33.47,0
20,0.26,-49.81,33.47,0
20,0.25,-176.39,33.47,0
20,0.25,-314.59,33.47,0
20,0.26,-33.58,33.47,0
20,0.26,10.81,33.47,0
20,0.26,160.39,33.47,0
20,0.26,164.74,33.47,0
20,0.26,-81.98,33.47,0
20,0.26,-40.62,33.47,0
20,0.26,4.29,33.47,0
20,0.26,-11.29,33.47,0
20,0.26,-7.31,33.45,0
20,0.25,32.84,33.45,0
20,0.25,-7.78,33.45,0
20,0.25,-59.01,33.45,0
20,0.25,50.45,33.45,0
20,0.25,-14.27,33.45,0
20,0.25,-22.31,33.45,0
20,0.25,14.67,33.45,0
20,0.25,27.26,33.43,0
20,0.25,-31.34,33.43,0
20,0.25,-8.86,33.43,0
20,0.25,1.06,33.43,0
20,0.25,6.11,33.41,0
20,0.25,-15.48,33.41,0
20,0.25,22.96,33.41,0
20,0.25,56.88,33.41,0
20,0.25,7.85,33.41,0
20,0.25,-50.55,33.41,0
20,0.25,-12.03,33.41,0
20,0.25,18.4,33.41,0
20,0.25,-31.61,33.41,0
20,0.25,39.83,33.41,0
20,0.25,-13.75,33.41,0
20,0.25,-8.37,33.41,0
20,0.25,7.45,33.39,0
20,0.25,-29.07,33.39,0
20,0.25,9.11,33.39,0
20,0.25,6.66,33.39,0
20,0.25,6.48,33.39,0
20,0.25,23.06,33.39,0
20,0.25,-7.43,33.39,0
20,0.25,13.06,33.39,0
20,0.25,19.63,33.37,0
20,0.25,49.88,33.37,0
20,0.25,1.65,33.37,0
20,0.25,-70.76,33.37,0
20,0.25,-53.86,33.37,0
20,0.24,-10.6,33.37,0
20,0.24,-15.01,33.37,0
20,0.24,-9.69,33.37,0
20,0.24,76.36,33.37,0
20,0.24,43.5,33.37,0
20,0.24,121.01,33.37,0
20,0.25,-52.96,33.37,0
20,0.25,-57.8,33.34,0
20,0.24,-61.42,33.34,0
20,0.24,-51.27,33.34,0
20,0.25,45.05,33.34,0
20,0.25,-5.72,33.33,0
20,0.25,-158.05,33.33,0
20,0.25,71.89,33.33,0
20,0.25,93.75,33.33,0
20,0.25,4.31,33.29,0
20,0.25,9.91,33.29,0
20,0.25,-34.14,33.29,0
20,0.25,0.88,33.29,0
20,0.25,20.49,33.29,0
20,0.25,8.33,33.29,0
20,0.25,-46.0,33.29,0
20,0.25,21.19,33.29,0
20,0.25,36.77,33.29,0
20,0.25,9.77,33.29,0
20,0.25,-6.54,33.29,0
20,0.25,-1.88,33.29,0
20,0.25,56.4,33.29,0
20,0.25,-3.31,33.29,0
20,0.25,7.22,33.29,0
20,0.25,-2.91,33.29,0
20,0.24,7.88,33.25,0
20,0.25,-17.46,33.25,0
20,0.0,-0.03,33.33,1
20,0.1,5.06,33.33,1
20,0.15,17.91,33.33,1
20,0.15,79.34,33.33,1
20,0.16,228.25,33.33,1
20,0.15,-486.5,33.33,1
20,0.15,-5.9,33.33,1
20,0.15,156.15,33.33,1
20,0.15,46.78,33.34,1
20,0.15,4.05,33.34,1
20,0.14,0.15,33.34,1
20,0.15,0.56,33.34,1
20,0.15,2.65,33.37,1
20,0.15,10.35,33.37,1
20,0.15,8.65,33.37,1
20,0.15,10.41,33.37,1
20,0.15,15.89,33.41,1
20,0.15,13.29,33.41,1
20,0.15,-60.12,33.41,1
20,0.15,-50.8,33.41,1
20,0.15,22.84,33.45,1
20,0.15,134.25,33.45,1
20,0.15,42.7,33.45,1
20,0.15,-17.29,33.45,1
20,0.15,-4.32,33.43,1
20,0.15,89.34,33.43,1
20,0.15,-55.4,33.43,1
20,0.15,-71.16,33.43,1
20,0.15,-54.59,33.47,1
20,0.15,0.0,33.47,1
20,0.15,3.48,33.47,1
20,0.15,3.81,33.47,1
20,0.15,-7.24,33.5,1
20,0.15,-45.97,33.5,1
20,0.15,-30.67,33.5,1
20,0.15,65.61,33.5,1
20,0.15,34.91,33.49,1
20,0.15,-3.99,33.49,1
20,0.15,-4.0,33.49,1
20,0.15,-4.41,33.49,1
20,0.15,-3.8,33.53,1
20,0.15,15.22,33.53,1
20,0.14,11.45,33.53,1
20,0.15,11.96,33.53,1
20,0.14,28.08,33.5,1
20,0.15,-6.74,33.5,1
20,0.14,11.81,33.5,1
20,0.14,39.51,33.5,1
20,0.15,-30.0,33.55,1
20,0.14,-54.06,33.55,1
20,0.14,-51.83,33.55,1
20,0.14,-3.85,33.55,1
20,0.14,31.63,33.57,1
20,0.14,5.81,33.57,1
20,0.14,33.24,33.57,1
20,0.14,-5.52,33.57,1
20,0.14,-49.37,33.59,1
20,0.14,-7.0,33.59,1
20,0.14,-25.16,33.59,1
20,0.15,18.59,33.59,1
20,0.14,8.28,33.57,1
20,0.14,-32.1,33.57,1
20,0.14,19.84,33.57,1
20,0.14,21.32,33.57,1
20,0.14,22.01,33.61,1
20,0.14,-18.37,33.61,1
20,0.14,-36.54,33.61,1
20,0.14,7.18,33.61,1
20,0.14,-7.07,33.59,1
20,0.14,-5.43,33.59,1
20,0.14,24.89,33.59,1
20,0.14,-6.66,33.59,1
20,0.14,35.13,33.61,1
20,0.14,-13.42,33.61,1
20,0.14,28.09,33.61,1
20,0.14,-45.2,33.61,1
20,0.14,55.38,33.61,1
20,0.14,-10.36,33.61,1
20,0.14,6.91,33.61,1
20,0.14,0.71,33.61,1
20,0.14,12.28,33.63,1
20,0.14,-5.13,33.63,1
20,0.14,-15.77,33.63,1
20,0.14,20.39,33.63,1
20,0.14,-10.83,33.63,1
20,0.14,5.35,33.63,1
20,0.14,32.5,33.63,1
20,0.14,3.17,33.63,1
20,0.14,48.06,33.61,1
20,0.14,-54.66,33.61,1
20,0.14,-58.48,33.61,1
20,0.15,59.64,33.61,1
20,0.14,-26.93,33.63,1
20,0.14,29.88,33.63,1
20,0.14,46.83,33.63,1
20,0.14,16.97,33.63,1
20,0.15,-20.24,33.65,1
20,0.15,-30.65,33.65,1
20,0.15,-5.26,33.65,1
20,0.15,-66.84,33.65,1
20,0.15,-3.34,33.65,1
20,0.14,13.76,33.65,1
20,0.15,86.69,33.65,1
20,0.15,5.03,33.65,1
20,0.15,-4.14,33.68,1
20,0.15,3.61,33.68,1
20,0.15,-32.83,33.68,1
20,0.15,5.83,33.68,1
20,0.15,-4.51,33.66,1
20,0.15,-1.29,33.66,1
20,0.15,12.52,33.66,1
20,0.15,-27.71,33.66,1
20,0.15,5.81,33.68,1
20,0.15,-7.47,33.68,1
20,0.15,6.32,33.68,1
20,0.15,0.87,33.68,1
20,0.15,-11.82,33.68,1
20,0.15,16.75,33.68,1
20,0.0,-0.03,35.55,0
20,0.24,5.06,35.55,0
20,0.32,17.91,35.55,0
20,0.32,79.34,35.55,0
